# CREATED BY GENE DIAGNOSTICS TOOL on Tue Dec 15 10:24:02 2020
# diag: zprofile, run(s): 0014, time window: 30-30.8133(18 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/D3D/scanfiles0003/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  5.3810E+00  5.3810E+00
 -3.0434E+00  0.0000E+00  5.3960E+00  5.3960E+00
 -2.9452E+00  0.0000E+00  5.4536E+00  5.4536E+00
 -2.8471E+00  0.0000E+00  5.5545E+00  5.5545E+00
 -2.7489E+00  0.0000E+00  5.6956E+00  5.6956E+00
 -2.6507E+00  0.0000E+00  5.8703E+00  5.8703E+00
 -2.5525E+00  0.0000E+00  6.0730E+00  6.0730E+00
 -2.4544E+00  0.0000E+00  6.3007E+00  6.3007E+00
 -2.3562E+00  0.0000E+00  6.5638E+00  6.5638E+00
 -2.2580E+00  0.0000E+00  6.8833E+00  6.8833E+00
 -2.1598E+00  0.0000E+00  7.2751E+00  7.2751E+00
 -2.0617E+00  0.0000E+00  7.7520E+00  7.7520E+00
 -1.9635E+00  0.0000E+00  8.3280E+00  8.3280E+00
 -1.8653E+00  0.0000E+00  9.0221E+00  9.0221E+00
 -1.7671E+00  0.0000E+00  9.8564E+00  9.8564E+00
 -1.6690E+00  0.0000E+00  1.0854E+01  1.0854E+01
 -1.5708E+00  0.0000E+00  1.2039E+01  1.2039E+01
 -1.4726E+00  0.0000E+00  1.3431E+01  1.3431E+01
 -1.3744E+00  0.0000E+00  1.5054E+01  1.5054E+01
 -1.2763E+00  0.0000E+00  1.6919E+01  1.6919E+01
 -1.1781E+00  0.0000E+00  1.9039E+01  1.9039E+01
 -1.0799E+00  0.0000E+00  2.1409E+01  2.1409E+01
 -9.8175E-01  0.0000E+00  2.4016E+01  2.4016E+01
 -8.8357E-01  0.0000E+00  2.6803E+01  2.6803E+01
 -7.8540E-01  0.0000E+00  2.9712E+01  2.9712E+01
 -6.8722E-01  0.0000E+00  3.2654E+01  3.2654E+01
 -5.8905E-01  0.0000E+00  3.5526E+01  3.5526E+01
 -4.9087E-01  0.0000E+00  3.8226E+01  3.8226E+01
 -3.9270E-01  0.0000E+00  4.0653E+01  4.0653E+01
 -2.9452E-01  0.0000E+00  4.2704E+01  4.2704E+01
 -1.9635E-01  0.0000E+00  4.4271E+01  4.4271E+01
 -9.8175E-02  0.0000E+00  4.5262E+01  4.5262E+01
  0.0000E+00  0.0000E+00  4.5629E+01  4.5629E+01
  9.8175E-02  0.0000E+00  4.5353E+01  4.5353E+01
  1.9635E-01  0.0000E+00  4.4465E+01  4.4465E+01
  2.9452E-01  0.0000E+00  4.3017E+01  4.3017E+01
  3.9270E-01  0.0000E+00  4.1080E+01  4.1080E+01
  4.9087E-01  0.0000E+00  3.8746E+01  3.8746E+01
  5.8905E-01  0.0000E+00  3.6122E+01  3.6122E+01
  6.8722E-01  0.0000E+00  3.3305E+01  3.3305E+01
  7.8540E-01  0.0000E+00  3.0392E+01  3.0392E+01
  8.8357E-01  0.0000E+00  2.7475E+01  2.7475E+01
  9.8175E-01  0.0000E+00  2.4650E+01  2.4650E+01
  1.0799E+00  0.0000E+00  2.1986E+01  2.1986E+01
  1.1781E+00  0.0000E+00  1.9533E+01  1.9533E+01
  1.2763E+00  0.0000E+00  1.7323E+01  1.7323E+01
  1.3744E+00  0.0000E+00  1.5365E+01  1.5365E+01
  1.4726E+00  0.0000E+00  1.3658E+01  1.3658E+01
  1.5708E+00  0.0000E+00  1.2187E+01  1.2187E+01
  1.6690E+00  0.0000E+00  1.0938E+01  1.0938E+01
  1.7671E+00  0.0000E+00  9.8876E+00  9.8876E+00
  1.8653E+00  0.0000E+00  9.0146E+00  9.0146E+00
  1.9635E+00  0.0000E+00  8.2950E+00  8.2950E+00
  2.0617E+00  0.0000E+00  7.7074E+00  7.7074E+00
  2.1598E+00  0.0000E+00  7.2307E+00  7.2307E+00
  2.2580E+00  0.0000E+00  6.8470E+00  6.8470E+00
  2.3562E+00  0.0000E+00  6.5363E+00  6.5363E+00
  2.4544E+00  0.0000E+00  6.2770E+00  6.2770E+00
  2.5525E+00  0.0000E+00  6.0543E+00  6.0543E+00
  2.6507E+00  0.0000E+00  5.8626E+00  5.8626E+00
  2.7489E+00  0.0000E+00  5.6998E+00  5.6998E+00
  2.8471E+00  0.0000E+00  5.5675E+00  5.5675E+00
  2.9452E+00  0.0000E+00  5.4687E+00  5.4687E+00
  3.0434E+00  0.0000E+00  5.4060E+00  5.4060E+00
