# CREATED BY GENE DIAGNOSTICS TOOL on Tue Dec 15 10:23:41 2020
# diag: zprofile, run(s): 0012, time window: 750.3-750.4(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/D3D/scanfiles0003/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  7.5367E-05  7.5367E-05
 -3.0434E+00  0.0000E+00  7.4898E-05  7.4898E-05
 -2.9452E+00  0.0000E+00  7.6684E-05  7.6684E-05
 -2.8471E+00  0.0000E+00  8.0172E-05  8.0172E-05
 -2.7489E+00  0.0000E+00  8.4508E-05  8.4508E-05
 -2.6507E+00  0.0000E+00  8.8818E-05  8.8818E-05
 -2.5525E+00  0.0000E+00  9.2455E-05  9.2455E-05
 -2.4544E+00  0.0000E+00  9.5128E-05  9.5128E-05
 -2.3562E+00  0.0000E+00  9.7039E-05  9.7039E-05
 -2.2580E+00  0.0000E+00  9.8757E-05  9.8757E-05
 -2.1598E+00  0.0000E+00  1.0083E-04  1.0083E-04
 -2.0617E+00  0.0000E+00  1.0334E-04  1.0334E-04
 -1.9635E+00  0.0000E+00  1.0589E-04  1.0589E-04
 -1.8653E+00  0.0000E+00  1.0789E-04  1.0789E-04
 -1.7671E+00  0.0000E+00  1.0896E-04  1.0896E-04
 -1.6690E+00  0.0000E+00  1.0899E-04  1.0899E-04
 -1.5708E+00  0.0000E+00  1.0813E-04  1.0813E-04
 -1.4726E+00  0.0000E+00  1.0675E-04  1.0675E-04
 -1.3744E+00  0.0000E+00  1.0564E-04  1.0564E-04
 -1.2763E+00  0.0000E+00  1.0603E-04  1.0603E-04
 -1.1781E+00  0.0000E+00  1.0987E-04  1.0987E-04
 -1.0799E+00  0.0000E+00  1.1931E-04  1.1931E-04
 -9.8175E-01  0.0000E+00  1.3598E-04  1.3598E-04
 -8.8357E-01  0.0000E+00  1.6032E-04  1.6032E-04
 -7.8540E-01  0.0000E+00  1.9193E-04  1.9193E-04
 -6.8722E-01  0.0000E+00  2.2973E-04  2.2973E-04
 -5.8905E-01  0.0000E+00  2.7228E-04  2.7228E-04
 -4.9087E-01  0.0000E+00  3.1756E-04  3.1756E-04
 -3.9270E-01  0.0000E+00  3.6294E-04  3.6294E-04
 -2.9452E-01  0.0000E+00  4.0500E-04  4.0500E-04
 -1.9635E-01  0.0000E+00  4.3993E-04  4.3993E-04
 -9.8175E-02  0.0000E+00  4.6370E-04  4.6370E-04
  0.0000E+00  0.0000E+00  4.7268E-04  4.7268E-04
  9.8175E-02  0.0000E+00  4.6519E-04  4.6519E-04
  1.9635E-01  0.0000E+00  4.4284E-04  4.4284E-04
  2.9452E-01  0.0000E+00  4.0927E-04  4.0927E-04
  3.9270E-01  0.0000E+00  3.6823E-04  3.6823E-04
  4.9087E-01  0.0000E+00  3.2291E-04  3.2291E-04
  5.8905E-01  0.0000E+00  2.7621E-04  2.7621E-04
  6.8722E-01  0.0000E+00  2.3091E-04  2.3091E-04
  7.8540E-01  0.0000E+00  1.8952E-04  1.8952E-04
  8.8357E-01  0.0000E+00  1.5424E-04  1.5424E-04
  9.8175E-01  0.0000E+00  1.2710E-04  1.2710E-04
  1.0799E+00  0.0000E+00  1.0943E-04  1.0943E-04
  1.1781E+00  0.0000E+00  1.0115E-04  1.0115E-04
  1.2763E+00  0.0000E+00  1.0007E-04  1.0007E-04
  1.3744E+00  0.0000E+00  1.0300E-04  1.0300E-04
  1.4726E+00  0.0000E+00  1.0721E-04  1.0721E-04
  1.5708E+00  0.0000E+00  1.1104E-04  1.1104E-04
  1.6690E+00  0.0000E+00  1.1372E-04  1.1372E-04
  1.7671E+00  0.0000E+00  1.1493E-04  1.1493E-04
  1.8653E+00  0.0000E+00  1.1476E-04  1.1476E-04
  1.9635E+00  0.0000E+00  1.1355E-04  1.1355E-04
  2.0617E+00  0.0000E+00  1.1188E-04  1.1188E-04
  2.1598E+00  0.0000E+00  1.1024E-04  1.1024E-04
  2.2580E+00  0.0000E+00  1.0879E-04  1.0879E-04
  2.3562E+00  0.0000E+00  1.0726E-04  1.0726E-04
  2.4544E+00  0.0000E+00  1.0519E-04  1.0519E-04
  2.5525E+00  0.0000E+00  1.0223E-04  1.0223E-04
  2.6507E+00  0.0000E+00  9.8253E-05  9.8253E-05
  2.7489E+00  0.0000E+00  9.3373E-05  9.3373E-05
  2.8471E+00  0.0000E+00  8.7936E-05  8.7936E-05
  2.9452E+00  0.0000E+00  8.2570E-05  8.2570E-05
  3.0434E+00  0.0000E+00  7.8102E-05  7.8102E-05
