# CREATED BY GENE DIAGNOSTICS TOOL on Tue Dec 15 10:23:11 2020
# diag: zprofile, run(s): 0010, time window: 11-11.8405(15 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/D3D/scanfiles0003/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  7.6339E+02  7.6339E+02
 -3.0434E+00  0.0000E+00  7.6717E+02  7.6717E+02
 -2.9452E+00  0.0000E+00  7.7706E+02  7.7706E+02
 -2.8471E+00  0.0000E+00  7.9345E+02  7.9345E+02
 -2.7489E+00  0.0000E+00  8.1671E+02  8.1671E+02
 -2.6507E+00  0.0000E+00  8.4701E+02  8.4701E+02
 -2.5525E+00  0.0000E+00  8.8445E+02  8.8445E+02
 -2.4544E+00  0.0000E+00  9.2915E+02  9.2915E+02
 -2.3562E+00  0.0000E+00  9.8138E+02  9.8138E+02
 -2.2580E+00  0.0000E+00  1.0415E+03  1.0415E+03
 -2.1598E+00  0.0000E+00  1.1098E+03  1.1098E+03
 -2.0617E+00  0.0000E+00  1.1862E+03  1.1862E+03
 -1.9635E+00  0.0000E+00  1.2702E+03  1.2702E+03
 -1.8653E+00  0.0000E+00  1.3608E+03  1.3608E+03
 -1.7671E+00  0.0000E+00  1.4567E+03  1.4567E+03
 -1.6690E+00  0.0000E+00  1.5562E+03  1.5562E+03
 -1.5708E+00  0.0000E+00  1.6569E+03  1.6569E+03
 -1.4726E+00  0.0000E+00  1.7561E+03  1.7561E+03
 -1.3744E+00  0.0000E+00  1.8508E+03  1.8508E+03
 -1.2763E+00  0.0000E+00  1.9376E+03  1.9376E+03
 -1.1781E+00  0.0000E+00  2.0140E+03  2.0140E+03
 -1.0799E+00  0.0000E+00  2.0784E+03  2.0784E+03
 -9.8175E-01  0.0000E+00  2.1314E+03  2.1314E+03
 -8.8357E-01  0.0000E+00  2.1738E+03  2.1738E+03
 -7.8540E-01  0.0000E+00  2.2091E+03  2.2091E+03
 -6.8722E-01  0.0000E+00  2.2403E+03  2.2403E+03
 -5.8905E-01  0.0000E+00  2.2697E+03  2.2697E+03
 -4.9087E-01  0.0000E+00  2.2978E+03  2.2978E+03
 -3.9270E-01  0.0000E+00  2.3243E+03  2.3243E+03
 -2.9452E-01  0.0000E+00  2.3482E+03  2.3482E+03
 -1.9635E-01  0.0000E+00  2.3684E+03  2.3684E+03
 -9.8175E-02  0.0000E+00  2.3831E+03  2.3831E+03
  0.0000E+00  0.0000E+00  2.3899E+03  2.3899E+03
  9.8175E-02  0.0000E+00  2.3876E+03  2.3876E+03
  1.9635E-01  0.0000E+00  2.3807E+03  2.3807E+03
  2.9452E-01  0.0000E+00  2.3747E+03  2.3747E+03
  3.9270E-01  0.0000E+00  2.3727E+03  2.3727E+03
  4.9087E-01  0.0000E+00  2.3736E+03  2.3736E+03
  5.8905E-01  0.0000E+00  2.3733E+03  2.3733E+03
  6.8722E-01  0.0000E+00  2.3674E+03  2.3674E+03
  7.8540E-01  0.0000E+00  2.3514E+03  2.3514E+03
  8.8357E-01  0.0000E+00  2.3223E+03  2.3223E+03
  9.8175E-01  0.0000E+00  2.2780E+03  2.2780E+03
  1.0799E+00  0.0000E+00  2.2174E+03  2.2174E+03
  1.1781E+00  0.0000E+00  2.1408E+03  2.1408E+03
  1.2763E+00  0.0000E+00  2.0500E+03  2.0500E+03
  1.3744E+00  0.0000E+00  1.9481E+03  1.9481E+03
  1.4726E+00  0.0000E+00  1.8385E+03  1.8385E+03
  1.5708E+00  0.0000E+00  1.7247E+03  1.7247E+03
  1.6690E+00  0.0000E+00  1.6105E+03  1.6105E+03
  1.7671E+00  0.0000E+00  1.4988E+03  1.4988E+03
  1.8653E+00  0.0000E+00  1.3918E+03  1.3918E+03
  1.9635E+00  0.0000E+00  1.2916E+03  1.2916E+03
  2.0617E+00  0.0000E+00  1.1995E+03  1.1995E+03
  2.1598E+00  0.0000E+00  1.1165E+03  1.1165E+03
  2.2580E+00  0.0000E+00  1.0430E+03  1.0430E+03
  2.3562E+00  0.0000E+00  9.7893E+02  9.7893E+02
  2.4544E+00  0.0000E+00  9.2405E+02  9.2405E+02
  2.5525E+00  0.0000E+00  8.7788E+02  8.7788E+02
  2.6507E+00  0.0000E+00  8.4007E+02  8.4007E+02
  2.7489E+00  0.0000E+00  8.1037E+02  8.1037E+02
  2.8471E+00  0.0000E+00  7.8842E+02  7.8842E+02
  2.9452E+00  0.0000E+00  7.7368E+02  7.7368E+02
  3.0434E+00  0.0000E+00  7.6550E+02  7.6550E+02
