# CREATED BY GENE DIAGNOSTICS TOOL on Tue Dec 15 10:30:25 2020
# diag: zprofile, run(s): 0038, time window: 19-19.8716(27 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/D3D/scanfiles0003/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.1905E+01  2.1905E+01
 -3.0434E+00  0.0000E+00  2.1987E+01  2.1987E+01
 -2.9452E+00  0.0000E+00  2.2154E+01  2.2154E+01
 -2.8471E+00  0.0000E+00  2.2399E+01  2.2399E+01
 -2.7489E+00  0.0000E+00  2.2714E+01  2.2714E+01
 -2.6507E+00  0.0000E+00  2.3108E+01  2.3108E+01
 -2.5525E+00  0.0000E+00  2.3594E+01  2.3594E+01
 -2.4544E+00  0.0000E+00  2.4155E+01  2.4155E+01
 -2.3562E+00  0.0000E+00  2.4798E+01  2.4798E+01
 -2.2580E+00  0.0000E+00  2.5553E+01  2.5553E+01
 -2.1598E+00  0.0000E+00  2.6448E+01  2.6448E+01
 -2.0617E+00  0.0000E+00  2.7506E+01  2.7506E+01
 -1.9635E+00  0.0000E+00  2.8756E+01  2.8756E+01
 -1.8653E+00  0.0000E+00  3.0228E+01  3.0228E+01
 -1.7671E+00  0.0000E+00  3.1958E+01  3.1958E+01
 -1.6690E+00  0.0000E+00  3.3981E+01  3.3981E+01
 -1.5708E+00  0.0000E+00  3.6331E+01  3.6331E+01
 -1.4726E+00  0.0000E+00  3.9053E+01  3.9053E+01
 -1.3744E+00  0.0000E+00  4.2198E+01  4.2198E+01
 -1.2763E+00  0.0000E+00  4.5803E+01  4.5803E+01
 -1.1781E+00  0.0000E+00  4.9939E+01  4.9939E+01
 -1.0799E+00  0.0000E+00  5.4661E+01  5.4661E+01
 -9.8175E-01  0.0000E+00  6.0042E+01  6.0042E+01
 -8.8357E-01  0.0000E+00  6.6045E+01  6.6045E+01
 -7.8540E-01  0.0000E+00  7.2604E+01  7.2604E+01
 -6.8722E-01  0.0000E+00  7.9518E+01  7.9518E+01
 -5.8905E-01  0.0000E+00  8.6487E+01  8.6487E+01
 -4.9087E-01  0.0000E+00  9.3185E+01  9.3185E+01
 -3.9270E-01  0.0000E+00  9.9310E+01  9.9310E+01
 -2.9452E-01  0.0000E+00  1.0457E+02  1.0457E+02
 -1.9635E-01  0.0000E+00  1.0865E+02  1.0865E+02
 -9.8175E-02  0.0000E+00  1.1124E+02  1.1124E+02
  0.0000E+00  0.0000E+00  1.1221E+02  1.1221E+02
  9.8175E-02  0.0000E+00  1.1149E+02  1.1149E+02
  1.9635E-01  0.0000E+00  1.0920E+02  1.0920E+02
  2.9452E-01  0.0000E+00  1.0550E+02  1.0550E+02
  3.9270E-01  0.0000E+00  1.0059E+02  1.0059E+02
  4.9087E-01  0.0000E+00  9.4788E+01  9.4788E+01
  5.8905E-01  0.0000E+00  8.8406E+01  8.8406E+01
  6.8722E-01  0.0000E+00  8.1717E+01  8.1717E+01
  7.8540E-01  0.0000E+00  7.4987E+01  7.4987E+01
  8.8357E-01  0.0000E+00  6.8459E+01  6.8459E+01
  9.8175E-01  0.0000E+00  6.2350E+01  6.2350E+01
  1.0799E+00  0.0000E+00  5.6768E+01  5.6768E+01
  1.1781E+00  0.0000E+00  5.1762E+01  5.1762E+01
  1.2763E+00  0.0000E+00  4.7327E+01  4.7327E+01
  1.3744E+00  0.0000E+00  4.3423E+01  4.3423E+01
  1.4726E+00  0.0000E+00  4.0011E+01  4.0011E+01
  1.5708E+00  0.0000E+00  3.7044E+01  3.7044E+01
  1.6690E+00  0.0000E+00  3.4486E+01  3.4486E+01
  1.7671E+00  0.0000E+00  3.2292E+01  3.2292E+01
  1.8653E+00  0.0000E+00  3.0424E+01  3.0424E+01
  1.9635E+00  0.0000E+00  2.8843E+01  2.8843E+01
  2.0617E+00  0.0000E+00  2.7515E+01  2.7515E+01
  2.1598E+00  0.0000E+00  2.6403E+01  2.6403E+01
  2.2580E+00  0.0000E+00  2.5474E+01  2.5474E+01
  2.3562E+00  0.0000E+00  2.4692E+01  2.4692E+01
  2.4544E+00  0.0000E+00  2.4030E+01  2.4030E+01
  2.5525E+00  0.0000E+00  2.3464E+01  2.3464E+01
  2.6507E+00  0.0000E+00  2.2980E+01  2.2980E+01
  2.7489E+00  0.0000E+00  2.2574E+01  2.2574E+01
  2.8471E+00  0.0000E+00  2.2253E+01  2.2253E+01
  2.9452E+00  0.0000E+00  2.2031E+01  2.2031E+01
  3.0434E+00  0.0000E+00  2.1917E+01  2.1917E+01
