# CREATED BY GENE DIAGNOSTICS TOOL on Tue Dec 15 10:25:34 2020
# diag: zprofile, run(s): 0019, time window: 12-12.5692(13 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/D3D/scanfiles0003/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.5135E+02  2.5135E+02
 -3.0434E+00  0.0000E+00  2.5254E+02  2.5254E+02
 -2.9452E+00  0.0000E+00  2.5536E+02  2.5536E+02
 -2.8471E+00  0.0000E+00  2.5989E+02  2.5989E+02
 -2.7489E+00  0.0000E+00  2.6608E+02  2.6608E+02
 -2.6507E+00  0.0000E+00  2.7388E+02  2.7388E+02
 -2.5525E+00  0.0000E+00  2.8328E+02  2.8328E+02
 -2.4544E+00  0.0000E+00  2.9435E+02  2.9435E+02
 -2.3562E+00  0.0000E+00  3.0732E+02  3.0732E+02
 -2.2580E+00  0.0000E+00  3.2247E+02  3.2247E+02
 -2.1598E+00  0.0000E+00  3.3999E+02  3.3999E+02
 -2.0617E+00  0.0000E+00  3.6002E+02  3.6002E+02
 -1.9635E+00  0.0000E+00  3.8264E+02  3.8264E+02
 -1.8653E+00  0.0000E+00  4.0787E+02  4.0787E+02
 -1.7671E+00  0.0000E+00  4.3566E+02  4.3566E+02
 -1.6690E+00  0.0000E+00  4.6591E+02  4.6591E+02
 -1.5708E+00  0.0000E+00  4.9846E+02  4.9846E+02
 -1.4726E+00  0.0000E+00  5.3318E+02  5.3318E+02
 -1.3744E+00  0.0000E+00  5.6990E+02  5.6990E+02
 -1.2763E+00  0.0000E+00  6.0826E+02  6.0826E+02
 -1.1781E+00  0.0000E+00  6.4791E+02  6.4791E+02
 -1.0799E+00  0.0000E+00  6.8815E+02  6.8815E+02
 -9.8175E-01  0.0000E+00  7.2846E+02  7.2846E+02
 -8.8357E-01  0.0000E+00  7.6756E+02  7.6756E+02
 -7.8540E-01  0.0000E+00  8.0501E+02  8.0501E+02
 -6.8722E-01  0.0000E+00  8.4003E+02  8.4003E+02
 -5.8905E-01  0.0000E+00  8.7214E+02  8.7214E+02
 -4.9087E-01  0.0000E+00  9.0084E+02  9.0084E+02
 -3.9270E-01  0.0000E+00  9.2578E+02  9.2578E+02
 -2.9452E-01  0.0000E+00  9.4656E+02  9.4656E+02
 -1.9635E-01  0.0000E+00  9.6262E+02  9.6262E+02
 -9.8175E-02  0.0000E+00  9.7318E+02  9.7318E+02
  0.0000E+00  0.0000E+00  9.7763E+02  9.7763E+02
  9.8175E-02  0.0000E+00  9.7564E+02  9.7564E+02
  1.9635E-01  0.0000E+00  9.6868E+02  9.6868E+02
  2.9452E-01  0.0000E+00  9.5827E+02  9.5827E+02
  3.9270E-01  0.0000E+00  9.4501E+02  9.4501E+02
  4.9087E-01  0.0000E+00  9.2836E+02  9.2836E+02
  5.8905E-01  0.0000E+00  9.0727E+02  9.0727E+02
  6.8722E-01  0.0000E+00  8.8076E+02  8.8076E+02
  7.8540E-01  0.0000E+00  8.4853E+02  8.4853E+02
  8.8357E-01  0.0000E+00  8.1112E+02  8.1112E+02
  9.8175E-01  0.0000E+00  7.6993E+02  7.6993E+02
  1.0799E+00  0.0000E+00  7.2627E+02  7.2627E+02
  1.1781E+00  0.0000E+00  6.8164E+02  6.8164E+02
  1.2763E+00  0.0000E+00  6.3732E+02  6.3732E+02
  1.3744E+00  0.0000E+00  5.9427E+02  5.9427E+02
  1.4726E+00  0.0000E+00  5.5314E+02  5.5314E+02
  1.5708E+00  0.0000E+00  5.1431E+02  5.1431E+02
  1.6690E+00  0.0000E+00  4.7809E+02  4.7809E+02
  1.7671E+00  0.0000E+00  4.4462E+02  4.4462E+02
  1.8653E+00  0.0000E+00  4.1405E+02  4.1405E+02
  1.9635E+00  0.0000E+00  3.8644E+02  3.8644E+02
  2.0617E+00  0.0000E+00  3.6183E+02  3.6183E+02
  2.1598E+00  0.0000E+00  3.4016E+02  3.4016E+02
  2.2580E+00  0.0000E+00  3.2137E+02  3.2137E+02
  2.3562E+00  0.0000E+00  3.0530E+02  3.0530E+02
  2.4544E+00  0.0000E+00  2.9168E+02  2.9168E+02
  2.5525E+00  0.0000E+00  2.8024E+02  2.8024E+02
  2.6507E+00  0.0000E+00  2.7078E+02  2.7078E+02
  2.7489E+00  0.0000E+00  2.6319E+02  2.6319E+02
  2.8471E+00  0.0000E+00  2.5750E+02  2.5750E+02
  2.9452E+00  0.0000E+00  2.5372E+02  2.5372E+02
  3.0434E+00  0.0000E+00  2.5172E+02  2.5172E+02
